Median_House_Value,Latitude,Longitude
204200,34.12,-118.24
221100,34.12,-118.23
223500,34.11,-118.23
187100,34.11,-118.23
153100,34.12,-118.25
168800,34.12,-118.24
154200,34.12,-118.24
178800,34.11,-118.24
176700,34.11,-118.24
156000,34.11,-118.23
214000,34.12,-118.26
210900,34.11,-118.26
217800,34.11,-118.25
208900,34.11,-118.25
156300,34.11,-118.25
141300,34.1,-118.24
170000,34.11,-118.25
164300,34.1,-118.25
277300,34.1,-118.25
270700,34.11,-118.26
204500,34.14,-118.27
208900,34.13,-118.27
230300,34.13,-118.27
276600,34.11,-118.27
352600,34.11,-118.27
495600,34.11,-118.28
438300,34.11,-118.28
500001,34.12,-118.28
209100,34.12,-118.26
238200,34.12,-118.26
230600,34.12,-118.27
500001,34.11,-118.29
264300,34.11,-118.29
254200,34.1,-118.29
265500,34.1,-118.29
266700,34.11,-118.29
500001,34.11,-118.29
436400,34.11,-118.29
391900,34.11,-118.3
283300,34.1,-118.3
500001,34.11,-118.3
500001,34.11,-118.3
433300,34.11,-118.31
500001,34.12,-118.31
498700,34.13,-118.31
393500,34.12,-118.32
434400,34.11,-118.32
435700,34.11,-118.32
410700,34.11,-118.32
438300,34.11,-118.33
342900,34.11,-118.33
430200,34.11,-118.33
500001,34.13,-118.32
500001,34.12,-118.33
500001,34.13,-118.34
500001,34.14,-118.32
500001,34.11,-118.34
364500,34.1,-118.35
405100,34.1,-118.36
500001,34.1,-118.36
225000,34.1,-118.35
372200,34.1,-118.35
436400,34.1,-118.35
250000,34.1,-118.35
237500,34.1,-118.35
468800,34.11,-118.34
500001,34.1,-118.34
325000,34.1,-118.34
232100,34.1,-118.34
187500,34.1,-118.33
333300,34.1,-118.33
350000,34.1,-118.31
450000,34.1,-118.32
340000,34.1,-118.3
262500,34.1,-118.3
250000,34.1,-118.31
350000,34.1,-118.31
237500,34.1,-118.33
237500,34.1,-118.33
193800,34.1,-118.32
162500,34.09,-118.32
2.00E+05,34.09,-118.33
250000,34.1,-118.33
67500,34.1,-118.31
211100,34.09,-118.31
1.00E+05,34.09,-118.31
193800,34.09,-118.31
250000,34.09,-118.32
175000,34.09,-118.32
221900,34.1,-118.32
225000,34.09,-118.32
2.00E+05,34.1,-118.32
137500,34.1,-118.32
206300,34.1,-118.32
166700,34.1,-118.3
218800,34.09,-118.3
216700,34.09,-118.31
250000,34.1,-118.3
203300,34.1,-118.3
187500,34.09,-118.29
230400,34.09,-118.3
162500,34.1,-118.29
172500,34.09,-118.29
175000,34.09,-118.28
225000,34.09,-118.29
112500,34.09,-118.29
158300,34.09,-118.29
198400,34.09,-118.29
262500,34.09,-118.29
261600,34.09,-118.29
253300,34.09,-118.3
205600,34.09,-118.3
226700,34.09,-118.3
187500,34.09,-118.31
240600,34.09,-118.31
218200,34.09,-118.31
208800,34.09,-118.32
212500,34.09,-118.32
218800,34.09,-118.32
2.00E+05,34.09,-118.33
165000,34.09,-118.33
220000,34.09,-118.33
204700,34.09,-118.34
210000,34.09,-118.34
346700,34.08,-118.34
321600,34.09,-118.34
500001,34.08,-118.34
280600,34.09,-118.35
395700,34.08,-118.35
342000,34.08,-118.35
315800,34.09,-118.35
333900,34.08,-118.35
304800,34.08,-118.36
380400,34.08,-118.32
500001,34.08,-118.33
442900,34.08,-118.33
254500,34.08,-118.31
287500,34.08,-118.31
358100,34.08,-118.32
220000,34.08,-118.31
330300,34.08,-118.32
380300,34.08,-118.32
247500,34.08,-118.3
205600,34.08,-118.3
251100,34.08,-118.31
227100,34.08,-118.31
210000,34.08,-118.29
212500,34.08,-118.29
225000,34.08,-118.3
258300,34.08,-118.3
173900,34.08,-118.29
137500,34.08,-118.29
500001,34.12,-118.37
500001,34.12,-118.36
500001,34.11,-118.35
500001,34.11,-118.36
416700,34.11,-118.38
500001,34.11,-118.37
500001,34.1,-118.36
500001,34.1,-118.37
500001,34.1,-118.38
500001,34.1,-118.39
500001,34.09,-118.39
355300,34.09,-118.36
367100,34.08,-118.36
374100,34.08,-118.37
3.00E+05,34.08,-118.37
500001,34.09,-118.37
397900,34.08,-118.36
393600,34.08,-118.37
423700,34.08,-118.37
318600,34.1,-118.26
350000,34.1,-118.26
421600,34.1,-118.27
412700,34.1,-118.27
306800,34.11,-118.27
352100,34.11,-118.28
397500,34.11,-118.28
360500,34.11,-118.28
324000,34.1,-118.28
304600,34.1,-118.27
210900,34.1,-118.28
2.00E+05,34.1,-118.28
217300,34.1,-118.28
344800,34.09,-118.27
268800,34.09,-118.27
196500,34.09,-118.28
252300,34.09,-118.27
278800,34.09,-118.26
241400,34.09,-118.26
230800,34.09,-118.27
225000,34.09,-118.27
166700,34.08,-118.26
203300,34.08,-118.26
187500,34.08,-118.26
198800,34.08,-118.27
170500,34.07,-118.26
187500,34.07,-118.26
160000,34.07,-118.27
157500,34.08,-118.27
184300,34.08,-118.27
2.00E+05,34.08,-118.28
203100,34.08,-118.28
185000,34.08,-118.27
170800,34.07,-118.27
182000,34.08,-118.28
228800,34.09,-118.28
213500,34.08,-118.28
169100,34.08,-118.28
219200,34.09,-118.28
156300,34.07,-118.23
143800,34.07,-118.23
187500,34.08,-118.24
137500,34.08,-118.24
136100,34.09,-118.23
150000,34.09,-118.23
155500,34.09,-118.23
210000,34.09,-118.25
241700,34.09,-118.25
2.00E+05,34.08,-118.25
169200,34.08,-118.25
174300,34.09,-118.25
189400,34.09,-118.25
166700,34.08,-118.26
167800,34.08,-118.26
189800,34.09,-118.25
179200,34.08,-118.26
181700,34.07,-118.26
232100,34.07,-118.26
217900,34.07,-118.25
175000,34.07,-118.25
225000,34.06,-118.25
137500,34.07,-118.24
192500,34.07,-118.25
133300,34.07,-118.25
150000,34.09,-118.22
154200,34.08,-118.22
152100,34.08,-118.22
115500,34.08,-118.19
114000,34.08,-118.2
139600,34.07,-118.2
159600,34.07,-118.2
133900,34.08,-118.21
173200,34.08,-118.21
138200,34.09,-118.2
126000,34.08,-118.2
213000,34.1,-118.19
153000,34.08,-118.21
138500,34.09,-118.21
144200,34.09,-118.21
159200,34.09,-118.21
145800,34.07,-118.22
158300,34.07,-118.22
160200,34.07,-118.21
167200,34.07,-118.21
191700,34.07,-118.21
153100,34.07,-118.21
168800,34.07,-118.21
147500,34.06,-118.21
170800,34.09,-118.16
142500,34.1,-118.17
145800,34.1,-118.17
153800,34.09,-118.17
148800,34.09,-118.18
184900,34.09,-118.18
144200,34.09,-118.19
200400,34.1,-118.18
166700,34.1,-118.18
153100,34.1,-118.18
230900,34.1,-118.18
129300,34.08,-118.18
139500,34.08,-118.19
166300,34.07,-118.19
169600,34.07,-118.19
163100,34.06,-118.19
175000,34.09,-118.16
162100,34.09,-118.16
156500,34.09,-118.17
146600,34.09,-118.17
135500,34.08,-118.18
151900,34.08,-118.18
144600,34.08,-118.16
158500,34.08,-118.17
147500,34.08,-118.17
156000,34.07,-118.18
150000,34.07,-118.17
135700,34.07,-118.16
148500,34.07,-118.17
148600,34.06,-118.18
137500,34.06,-118.19
93800,34.06,-118.19
112500,34.06,-118.2
111800,34.06,-118.2
137500,34.05,-118.2
133600,34.05,-118.19
142800,34.05,-118.2
125000,34.05,-118.19
109400,34.06,-118.2
156800,34.06,-118.21
112500,34.06,-118.22
137500,34.05,-118.22
109100,34.06,-118.21
153100,34.06,-118.22
155000,34.05,-118.22
157100,34.05,-118.22
129200,34.05,-118.21
131900,34.05,-118.21
136400,34.05,-118.21
144000,34.05,-118.21
141700,34.05,-118.2
121900,34.05,-118.2
117200,34.05,-118.2
147200,34.05,-118.2
150000,34.05,-118.2
127900,34.05,-118.19
124300,34.05,-118.19
121800,34.05,-118.2
134900,34.04,-118.19
150000,34.04,-118.19
136700,34.03,-118.19
142600,34.03,-118.19
136300,34.04,-118.2
127600,34.04,-118.2
122800,34.03,-118.2
143800,34.04,-118.2
147200,34.04,-118.2
125000,34.04,-118.2
135400,34.04,-118.2
135300,34.04,-118.21
165000,34.04,-118.21
148400,34.04,-118.21
151600,34.05,-118.21
155000,34.04,-118.21
139300,34.05,-118.22
114300,34.05,-118.21
141700,34.04,-118.22
115600,34.05,-118.22
115000,34.04,-118.22
152500,34.04,-118.21
139600,34.04,-118.21
139600,34.03,-118.22
141800,34.03,-118.21
141100,34.03,-118.21
146300,34.03,-118.21
145000,34.03,-118.21
135200,34.03,-118.2
146000,34.02,-118.2
135200,34.03,-118.2
140800,34.03,-118.2
140600,34.03,-118.2
129700,34.02,-118.21
144800,34.02,-118.19
130700,34.02,-118.2
175000,34.02,-118.2
126600,34.02,-118.2
67500,34.02,-118.21
133300,34.02,-118.21
225000,34.05,-118.23
181300,34.05,-118.24
112500,34.04,-118.24
350000,34.06,-118.24
87500,34.06,-118.24
162500,34.06,-118.24
350000,34.05,-118.25
275000,34.05,-118.25
287500,34.06,-118.25
500001,34.05,-118.26
162500,34.04,-118.26
312500,34.06,-118.25
175000,34.06,-118.26
131300,34.06,-118.26
185900,34.07,-118.26
165600,34.07,-118.26
187500,34.07,-118.26
225000,34.06,-118.26
87500,34.06,-118.26
213300,34.07,-118.27
154200,34.06,-118.27
152100,34.07,-118.27
152500,34.07,-118.27
208300,34.06,-118.27
183300,34.07,-118.27
207100,34.07,-118.28
216700,34.07,-118.28
265900,34.07,-118.28
190000,34.07,-118.28
177500,34.07,-118.28
4.00E+05,34.06,-118.28
175000,34.06,-118.28
137500,34.06,-118.27
112500,34.06,-118.27
187500,34.06,-118.27
275000,34.06,-118.27
110000,34.06,-118.26
137500,34.05,-118.27
275000,34.05,-118.27
225000,34.06,-118.28
187500,34.06,-118.28
162500,34.06,-118.28
325000,34.05,-118.27
225000,34.05,-118.27
275000,34.05,-118.28
162500,34.05,-118.28
158900,34.05,-118.28
162500,34.05,-118.28
212500,34.05,-118.28
112500,34.05,-118.27
118100,34.04,-118.27
225000,34.05,-118.27
275000,34.05,-118.27
500001,34.07,-118.32
500001,34.06,-118.33
500001,34.07,-118.33
500001,34.07,-118.33
500001,34.06,-118.34
432800,34.06,-118.34
316700,34.08,-118.29
290600,34.07,-118.29
141700,34.06,-118.29
3.00E+05,34.07,-118.29
253100,34.07,-118.29
3.00E+05,34.08,-118.29
230600,34.07,-118.3
237500,34.07,-118.3
282300,34.07,-118.3
281700,34.07,-118.3
305600,34.07,-118.31
350900,34.08,-118.31
445000,34.07,-118.31
500001,34.07,-118.32
450000,34.06,-118.31
500001,34.06,-118.32
404500,34.07,-118.32
500001,34.06,-118.32
166700,34.07,-118.31
412500,34.06,-118.31
175000,34.07,-118.3
500001,34.07,-118.31
75000,34.06,-118.3
325000,34.06,-118.31
112500,34.07,-118.29
3.00E+05,34.07,-118.3
150000,34.06,-118.3
70000,34.06,-118.29
187500,34.06,-118.29
350000,34.06,-118.29
137500,34.06,-118.3
233300,34.06,-118.29
270000,34.06,-118.3
475000,34.06,-118.3
322200,34.06,-118.3
500001,34.06,-118.31
187500,34.06,-118.31
410000,34.06,-118.31
328900,34.06,-118.31
360000,34.06,-118.31
380000,34.06,-118.31
291500,34.05,-118.32
436800,34.06,-118.32
337000,34.06,-118.32
433800,34.06,-118.33
257800,34.05,-118.33
226300,34.05,-118.33
171300,34.05,-118.33
327300,34.05,-118.32
250000,34.05,-118.32
305800,34.05,-118.31
417600,34.05,-118.31
115600,34.05,-118.3
214300,34.05,-118.3
350000,34.05,-118.31
157700,34.05,-118.3
193800,34.05,-118.3
193800,34.05,-118.29
168800,34.05,-118.29
161100,34.05,-118.3
187500,34.05,-118.3
250000,34.05,-118.29
350000,34.05,-118.29
229200,34.05,-118.29
479000,34.08,-118.35
500001,34.07,-118.35
500001,34.07,-118.35
450000,34.07,-118.34
500001,34.08,-118.34
500001,34.08,-118.34
500001,34.07,-118.34
500001,34.07,-118.34
500001,34.08,-118.34
175000,34.08,-118.35
225000,34.08,-118.36
175000,34.08,-118.36
450000,34.07,-118.35
287500,34.07,-118.35
350000,34.07,-118.35
500001,34.07,-118.35
355200,34.07,-118.36
411100,34.07,-118.36
405600,34.07,-118.37
456900,34.07,-118.36
486900,34.07,-118.37
486400,34.07,-118.37
287500,34.07,-118.37
453400,34.07,-118.37
474300,34.07,-118.37
485000,34.08,-118.38
375000,34.07,-118.38
500001,34.07,-118.38
225000,34.07,-118.34
500001,34.06,-118.35
500001,34.06,-118.34
321600,34.05,-118.34
396000,34.06,-118.34
327300,34.06,-118.34
250000,34.06,-118.35
385000,34.06,-118.35
440900,34.06,-118.35
328800,34.05,-118.35
4.00E+05,34.06,-118.35
355000,34.06,-118.36
500001,34.06,-118.36
446000,34.06,-118.37
500001,34.06,-118.37
362500,34.06,-118.38
450000,34.06,-118.38
310000,34.06,-118.38
5.00E+05,34.06,-118.38
345300,34.05,-118.37
278500,34.04,-118.37
275000,34.05,-118.37
296100,34.05,-118.37
470000,34.06,-118.37
444300,34.05,-118.37
440900,34.05,-118.37
500001,34.06,-118.37
322600,34.05,-118.36
295200,34.05,-118.36
243600,34.05,-118.36
242000,34.04,-118.36
254700,34.05,-118.36
338100,34.05,-118.36
417900,34.05,-118.38
474100,34.05,-118.39
351000,34.05,-118.38
334100,34.05,-118.38
333600,34.05,-118.38
287500,34.05,-118.38
500001,34.05,-118.38
234100,34.05,-118.35
158000,34.05,-118.35
202100,34.05,-118.36
252000,34.05,-118.36
290800,34.05,-118.35
213500,34.05,-118.34
140600,34.05,-118.34
195800,34.05,-118.35
259400,34.05,-118.34
172700,34.04,-118.32
165000,34.04,-118.32
156300,34.04,-118.32
192500,34.04,-118.33
268500,34.05,-118.33
420000,34.04,-118.33
167100,34.05,-118.34
139700,34.04,-118.34
127100,34.04,-118.34
123200,34.04,-118.34
150700,34.04,-118.35
151600,34.04,-118.35
179200,34.04,-118.35
139400,34.04,-118.36
157000,34.04,-118.36
146800,34.04,-118.35
133500,34.03,-118.36
122200,34.03,-118.37
125800,34.04,-118.36
169400,34.04,-118.35
110900,34.03,-118.35
138000,34.04,-118.35
171400,34.04,-118.34
118800,34.03,-118.34
134600,34.04,-118.34
138100,34.03,-118.35
161500,34.04,-118.33
183900,34.03,-118.33
251100,34.04,-118.33
151100,34.04,-118.32
168800,34.04,-118.32
176800,34.04,-118.32
114000,34.03,-118.32
137500,34.03,-118.33
223200,34.03,-118.32
127800,34.03,-118.32
121500,34.03,-118.32
127100,34.02,-118.32
133400,34.02,-118.32
114200,34.02,-118.32
118200,34.02,-118.33
125700,34.02,-118.33
125000,34.03,-118.33
181000,34.02,-118.34
156900,34.02,-118.34
124000,34.03,-118.35
123300,34.03,-118.35
134700,34.02,-118.35
125400,34.03,-118.35
143800,34.03,-118.36
113500,34.03,-118.36
120000,34.03,-118.36
125900,34.03,-118.36
120700,34.03,-118.36
140900,34.03,-118.37
134100,34.03,-118.34
136600,34.02,-118.34
130300,34.02,-118.34
130200,34.03,-118.34
125000,34.03,-118.34
189700,34.02,-118.36
188400,34.03,-118.37
193200,34.02,-118.37
152500,34.05,-118.28
153400,34.04,-118.28
132500,34.04,-118.29
143800,34.05,-118.29
123700,34.04,-118.29
180000,34.04,-118.3
162500,34.05,-118.3
121900,34.05,-118.3
190600,34.05,-118.31
229200,34.05,-118.31
5.00E+05,34.05,-118.31
208300,34.04,-118.31
214600,34.04,-118.31
150000,34.03,-118.31
227800,34.03,-118.32
234600,34.04,-118.31
175000,34.04,-118.3
150000,34.04,-118.3
170300,34.04,-118.31
143000,34.04,-118.29
162500,34.03,-118.3
152800,34.04,-118.3
128100,34.04,-118.29
125000,34.04,-118.29
136400,34.03,-118.29
151600,34.03,-118.28
179200,34.03,-118.29
258300,34.03,-118.29
135200,34.03,-118.29
168800,34.03,-118.29
119600,34.03,-118.29
135500,34.03,-118.31
132200,34.03,-118.31
111400,34.02,-118.31
105800,34.02,-118.31
98100,34.02,-118.31
98400,34.02,-118.31
147900,34.03,-118.3
150000,34.03,-118.3
138400,34.03,-118.31
187500,34.03,-118.3
156600,34.03,-118.31
127100,34.02,-118.31
112100,34.02,-118.31
116800,34.02,-118.3
141300,34.02,-118.29
137500,34.02,-118.3
119300,34.02,-118.3
500001,34.02,-118.28
175000,34.03,-118.27
125000,34.03,-118.27
162500,34.04,-118.28
160200,34.04,-118.28
2.00E+05,34.04,-118.28
180000,34.04,-118.28
275000,34.05,-118.28
147500,34.03,-118.28
164600,34.03,-118.28
162500,34.04,-118.28
127300,34.02,-118.27
38800,34.02,-118.28
187500,34.02,-118.27
350000,34.03,-118.28
225000,34.03,-118.28
158300,34.02,-118.25
312500,34.03,-118.24
1.00E+05,34.03,-118.26
124000,34.03,-118.25
130700,34.02,-118.25
123100,34.02,-118.26
136500,34.02,-118.26
126400,34.02,-118.26
117700,34.02,-118.26
96200,34.02,-118.26
114800,34.02,-118.26
109600,34.02,-118.26
119500,34.02,-118.26
114300,34.02,-118.25
100800,34.02,-118.25
90300,34.01,-118.25
119900,34.02,-118.25
90600,34.02,-118.24
107500,34.01,-118.24
99200,34.01,-118.24
100800,34.01,-118.25
127500,34.01,-118.24
93400,34.01,-118.25
99300,34.01,-118.25
107200,34.01,-118.25
100500,34.01,-118.25
110200,34.01,-118.25
118800,34.01,-118.26
115800,34.01,-118.26
99600,34.01,-118.26
126800,34.01,-118.27
118300,34.01,-118.26
97200,34.02,-118.27
116100,34.01,-118.27
129200,34.01,-118.27
114100,34.01,-118.27
113300,34.01,-118.27
103800,34,-118.27
107400,34,-118.27
95800,34,-118.27
108200,34.01,-118.26
104200,34,-118.26
105800,34,-118.25
105000,34,-118.25
102900,34,-118.25
90400,34,-118.25
95800,34,-118.25
87500,34,-118.24
95000,34,-118.24
101300,34,-118.25
108200,34,-118.24
98600,33.99,-118.24
88200,33.99,-118.24
98500,33.99,-118.25
107900,33.99,-118.25
91900,34,-118.26
103400,34,-118.26
101500,34,-118.27
110800,34,-118.27
106900,34,-118.27
95000,33.99,-118.26
103500,33.99,-118.26
1.00E+05,33.99,-118.27
1.00E+05,33.99,-118.27
97100,33.99,-118.27
162500,34.01,-118.28
156300,34.02,-118.28
143800,34.01,-118.29
122300,34.01,-118.3
103800,34.02,-118.3
118800,34.02,-118.29
108000,34.02,-118.3
111700,34.01,-118.3
109400,34.01,-118.31
116900,34.02,-118.31
115200,34.02,-118.31
117100,34.01,-118.31
108800,34.02,-118.31
121000,34.01,-118.31
123200,34.01,-118.31
123700,34.01,-118.31
123200,34.01,-118.29
125000,34.01,-118.29
116000,34,-118.3
136200,34.01,-118.3
134400,34.01,-118.3
132000,34.01,-118.28
114100,34,-118.28
112500,34,-118.29
137500,34.01,-118.29
142500,34.01,-118.29
122900,34.01,-118.28
103600,34,-118.28
131300,34.01,-118.28
126600,34.01,-118.28
118800,34,-118.28
119200,34,-118.28
112500,34,-118.28
124000,34,-118.28
96100,34,-118.28
105800,34,-118.29
111700,34,-118.29
128600,34,-118.29
134600,34,-118.3
116100,34,-118.3
109600,34,-118.29
116400,34,-118.3
111600,34,-118.3
129100,34,-118.31
128000,34,-118.3
120000,34,-118.31
122500,34,-118.31
116400,34,-118.31
101400,33.99,-118.31
126600,33.99,-118.31
104800,33.99,-118.31
1.00E+05,33.99,-118.31
114800,33.99,-118.29
96500,33.99,-118.3
101100,33.99,-118.3
98300,33.99,-118.28
103400,33.99,-118.29
101900,33.99,-118.28
95000,33.99,-118.28
99300,33.99,-118.28
128000,34.01,-118.32
194300,34.02,-118.32
189700,34.02,-118.32
157700,34.01,-118.32
123400,34.01,-118.32
182600,34.02,-118.33
193000,34.01,-118.33
181100,34.02,-118.33
165800,34.01,-118.32
187500,34.01,-118.33
188500,34.01,-118.33
181300,34.01,-118.33
112600,34,-118.32
120900,34,-118.32
121500,34,-118.33
133300,34,-118.33
151600,34,-118.33
98700,33.99,-118.32
114200,33.99,-118.32
126500,33.99,-118.33
149600,33.99,-118.33
170500,33.99,-118.34
115200,33.99,-118.32
108900,33.99,-118.32
122500,33.99,-118.33
140300,33.99,-118.34
114700,33.98,-118.32
104300,33.98,-118.32
101000,33.98,-118.32
103300,33.98,-118.32
113900,33.98,-118.33
108900,33.98,-118.33
149100,33.98,-118.33
140400,33.99,-118.34
149000,33.98,-118.34
180100,33.99,-118.35
207600,33.98,-118.35
166700,33.99,-118.34
108600,33.98,-118.32
138800,33.97,-118.32
118600,33.98,-118.32
118500,33.98,-118.33
158800,33.97,-118.33
156400,33.97,-118.33
195800,34.02,-118.36
350400,34.01,-118.36
246800,34.02,-118.37
140600,34.02,-118.38
170500,34.02,-118.33
312500,34.01,-118.34
106300,34.01,-118.34
266700,34.01,-118.34
187800,34.02,-118.34
167900,34.02,-118.35
118800,34.02,-118.35
87500,34.02,-118.35
353200,34.01,-118.35
332100,34.01,-118.35
301000,34,-118.35
1.00E+05,33.99,-118.28
103000,33.99,-118.28
108900,33.99,-118.29
108300,33.98,-118.29
112900,33.99,-118.29
98200,33.99,-118.3
94500,33.99,-118.3
93300,33.98,-118.3
91400,33.99,-118.3
111700,33.98,-118.31
108000,33.99,-118.31
96500,33.98,-118.31
96600,33.98,-118.31
106600,33.98,-118.31
112200,33.98,-118.31
119800,33.98,-118.32
97200,33.98,-118.29
93100,33.98,-118.29
94000,33.98,-118.3
95800,33.98,-118.3
102400,33.98,-118.3
95200,33.98,-118.3
1.00E+05,33.98,-118.29
110000,33.98,-118.29
92200,33.98,-118.28
93000,33.98,-118.28
92300,33.98,-118.28
121400,33.98,-118.28
1.00E+05,33.98,-118.29
102600,33.97,-118.28
107000,33.97,-118.28
1.00E+05,33.97,-118.28
107300,33.97,-118.29
98500,33.97,-118.3
99800,33.97,-118.3
124100,33.97,-118.3
119400,33.97,-118.3
124200,33.97,-118.31
125800,33.97,-118.31
142600,33.97,-118.31
136100,33.97,-118.31
131700,33.94,-118.31
120000,33.95,-118.3
131000,33.95,-118.31
133500,33.95,-118.31
149600,33.95,-118.31
142000,33.94,-118.31
121000,33.96,-118.31
131800,33.96,-118.31
136300,33.96,-118.31
138700,33.96,-118.31
